,ECA,ThickA,ECB,ThickB,ECC,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5,predicted
0,1.0,0.05,1.0,0.1,1.0,0.9805806756909201,0.8574929257125441,0.7071067811865475,0.996815278536125,0.9723873019805175,0.9284766908852592,0.9987523388778446,0.9889363528682975,0.9701425001453319,0.8198039027185571,0.5661903789690601,0.4142135623730949,0.9231948963187563,0.7883968105745953,0.6770329614269008,0.9512492197250393,0.8611874208078342,0.7807764064044151,0.803883864861816,0.48550424457247343,0.2928932188134523,0.92025477771711,0.7666270475246758,0.6286093236458963,0.9500623830561078,0.8516595470697553,0.7574643749636669,1.0422691663184154
1,45.0,0.05,1.0,0.1,1.0,1.9817738563607472,2.5409771542267032,2.2222022175568945,1.1701066407010505,1.3870117216992934,1.5075896632349783,1.0670856144109275,1.1607953242224034,1.2313752231731536,4.153826983128647,2.5697223443794144,1.628907818587849,2.508102676054149,2.1055989260267527,1.7556022654187697,1.9826384233372933,1.784764827009242,1.6015075602773023,4.818080883700915,3.0800341577477557,1.7375580760268816,2.653854704480898,2.3619338614891308,2.0079185917700797,2.043564960156756,1.909414215237911,1.752782126290879,1.0080755968490884
2,56.0,0.05,1.0,0.1,1.0,2.232072151528204,2.9618482113552433,2.600976076649481,1.2134294812422817,1.4906678266289877,1.6523679063224082,1.0841689332941984,1.2037600670609299,1.2966834039301092,4.98733275323117,3.070605335732003,1.9325813826415374,2.9043296209879976,2.4348994548897918,2.025244591416737,2.240485724240357,2.015659178559594,1.8066903487455241,5.82163013841069,3.7286666360415763,2.098724290330239,3.0872546861718453,2.7607605649802442,2.3527459088011256,2.316940604431918,2.1738528822799497,2.001611564122682,1.009372442675028
3,100.0,0.05,1.0,0.1,1.0,3.2332653321980303,4.645332439869402,4.116071513019828,1.3867208434072071,1.9052922463477637,2.2314808786721274,1.1525022088272814,1.3756190384150357,1.557916126957931,8.32135583364126,5.074137301142358,3.1472756388562915,4.489237400723391,3.752101570341949,3.103813895408606,3.271874927852611,2.939236584761002,2.6274215026184113,9.835827157249788,6.323196549216858,3.5433891475436687,4.8208546129356336,4.356067378944699,3.732055176925309,3.410443181532566,3.231607550448105,2.9969293154498944,1.0079493393456136
4,1.0,0.21111111111111108,1.0,0.1,1.0,0.9805806756909201,0.8574929257125441,0.7071067811865475,0.996815278536125,0.9723873019805175,0.9284766908852592,0.9987523388778446,0.9889363528682975,0.9701425001453319,0.8198039027185571,0.5661903789690601,0.4142135623730949,0.9231948963187563,0.7883968105745953,0.6770329614269008,0.9512492197250393,0.8611874208078342,0.7807764064044151,0.803883864861816,0.48550424457247343,0.2928932188134523,0.92025477771711,0.7666270475246758,0.6286093236458963,0.9500623830561078,0.8516595470697553,0.7574643749636669,1.0422691663184154
5,23.0,0.21111111111111108,1.0,0.1,1.0,3.874110257872296,4.33786587118643,3.6095674235049624,1.5780467189146092,2.0014335520782582,2.2327297965541275,1.2327414771830147,1.4305548259018714,1.5845543172015395,6.6332675403045895,4.050973209593652,2.566688835069158,4.037873475574644,3.360636007443566,2.776463606312006,3.036372426281647,2.72249912894992,2.4308363163939815,8.111970401255729,4.8929461880401295,2.7331855172045247,4.479315276361578,3.958820511732322,3.3364409505546155,3.232988948491633,3.0353314678442205,2.7918933125700613,1.013098104103525
6,78.0,0.21111111111111108,1.0,0.1,1.0,11.107934213325738,13.038798234871148,10.865719029301001,3.031125319860821,4.57404917732261,5.493362560726299,1.8177143229459403,2.534601008485806,3.1205838598420583,21.16692663426967,12.76293028615513,7.947877016809315,11.824569923714362,9.791233999615992,8.025040218524769,8.249180442673165,7.375778399305135,6.555986091367899,26.382186742240513,15.911551046709269,8.833916263182205,13.376966522972749,11.939304172251436,10.106020017826413,8.940305362080444,8.494511269780384,7.877965656586047,1.0112059984122885
7,89.0,0.21111111111111108,1.0,0.1,1.0,12.554699004416426,14.77898470760809,12.316949350460208,3.321741040050062,5.088572302371481,6.145489113560732,1.9347088920985254,2.755410245002593,3.427789768370162,24.07365845306269,14.505321701467425,9.024114653157348,13.381909213342306,11.077353598050477,9.074755540967322,9.29174204595147,8.306434253376178,7.3810160463626815,30.03623001043747,18.115272018443097,10.054062412377743,15.156496772294982,13.53540090435526,11.459935831280774,10.081768644798206,9.586347230167618,8.895180125389246,1.0128636499774442
8,78.0,0.3722222222222222,1.0,0.1,1.0,20.50527995755582,20.929904788378142,16.860022077290743,5.7202405134725,8.030588249823738,9.274469332973776,2.9632330946467538,4.149472438940591,5.091051088801329,30.754124740739016,18.666272787913606,11.803688086964566,18.786709712681798,15.475606235786932,12.645002775079034,13.260786702998105,11.820156732635253,10.47722420581726,38.57295349742782,22.652661670888882,12.64796191495832,21.991716453265003,19.266643830762273,16.093900005731033,14.79890252758512,13.96137559716086,12.862971346715819,1.0086126466585832
9,89.0,0.3722222222222222,1.0,0.1,1.0,23.294522712107952,23.79739219733037,19.16758140530563,6.3950155470348395,9.038902670944198,10.466753996129277,3.243873202613741,4.600977594093776,5.679752315752186,35.030456289027654,21.251998846334253,13.430755876191919,21.33864040073366,17.57377901081727,14.354712748457908,15.019292057751402,13.385723777182026,11.86243103430481,43.96853487350867,25.819398446076942,14.4129717286933,25.001925264057558,21.909503371224787,18.30322724602891,16.777308262517835,15.834192175745304,14.592329485537554,1.0112231359207444
10,1.0,0.5333333333333333,1.0,0.1,1.0,0.9805806756909201,0.8574929257125441,0.7071067811865475,0.996815278536125,0.9723873019805175,0.9284766908852592,0.9987523388778446,0.9889363528682975,0.9701425001453319,0.8198039027185571,0.5661903789690601,0.4142135623730949,0.9231948963187563,0.7883968105745953,0.6770329614269008,0.9512492197250393,0.8611874208078342,0.7807764064044151,0.803883864861816,0.48550424457247343,0.2928932188134523,0.92025477771711,0.7666270475246758,0.6286093236458963,0.9500623830561078,0.8516595470697553,0.7574643749636669,1.1957253335170974
11,12.0,0.5333333333333333,1.0,0.1,1.0,4.9508809339218125,4.630461798847739,3.6941111650914817,2.1493898061005456,2.5160943860499287,2.6635547864726266,1.498263587675957,1.7133900805734157,1.8690250263122714,6.018859791821052,3.747460933195952,2.449105557150713,4.320328105453937,3.5737403835271837,2.9457734644470874,3.359970053156791,3.0009157163606783,2.6712012732574157,7.280316799209479,4.258473117707667,2.416470391332077,5.014670057680681,4.3012267287736305,3.5519287005151554,3.721557348311716,3.4506837956062943,3.138793070203722,1.0156133733408406
12,34.0,0.5333333333333333,1.0,0.1,1.0,12.8914814503836,12.176399545118125,9.66811993290135,4.454538861229387,5.6035085541887515,6.133710977647361,2.497286085272181,3.162297535983652,3.6667900786461503,16.41697157002604,10.110002041649736,6.5188895467059496,11.114594523724298,9.144427529432361,7.48325447048746,8.177411720020295,7.280372307466366,6.452051006963417,20.233182667904803,11.804410863978056,6.663624736369326,13.203500617607821,11.370426091271538,9.398567454253675,9.264547278822933,8.648732292679371,7.901450460683833,1.0091919153195128
13,56.0,0.5333333333333333,1.0,0.1,1.0,20.832081966845383,19.722337291388516,15.642128700711218,6.759687916358229,8.690922722327574,9.603867168822097,3.496308582868406,4.611204991393889,5.46455513098003,26.815083348231028,16.472543150103515,10.588673536261185,17.90886094199466,14.715114675337539,12.020735476527834,12.994853386883799,11.559828898572055,10.232900740669416,33.18604853660013,19.350348610248442,10.910779081406577,21.392331177534967,18.43962545376945,15.245206207992192,14.80753720933415,13.846780789752449,12.664107851163942,1.009372442675028
14,78.0,0.5333333333333333,1.0,0.1,1.0,28.77268248330717,27.268275037658906,21.616137468521092,9.06483697148707,11.778336890466397,13.074023359996831,4.495331080464631,6.0601124468041245,7.26232018331391,37.21319512643602,22.835084258557306,14.658457525816422,24.70312736026502,20.285801821242714,16.55821648256821,17.812295053747306,15.839285489677742,14.013750474375419,46.13891440529546,26.896286356518832,15.157933426443826,29.581161737462107,25.50882481626736,21.09184496173071,20.35052713984537,19.04482928682553,17.426765241644052,1.0110302778628995
15,89.0,0.5333333333333333,1.0,0.1,1.0,32.74298274153806,31.041243910794098,24.603141852426024,10.21741149905149,13.32204397453581,14.809101455584198,4.994842329262743,6.784566174509243,8.161202709480849,42.412251015538516,26.016354812784197,16.693349520594037,28.100260569400202,23.0711453941953,18.826956985588396,20.221015887179057,17.97901378523059,15.904175341228418,52.61534733964312,30.669255229654024,17.28151059896245,33.675577017425674,29.043424497516316,24.01516433859997,23.122022105100978,21.64385353536207,19.80809393688411,1.0084681544141967
