,ECA,ThickA,ECB,ThickB,ECC,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5,predicted
0,34.0,0.05,1.0,0.1,1.0,1.7314755611932902,2.120106097098163,1.8434283584643079,1.126783800159819,1.2833556167695996,1.3628114201475485,1.050002295527657,1.117830581383877,1.166067042416198,3.3203212130261246,2.068839353026826,1.3252342545341604,2.111875731120301,1.7762983971637132,1.4859599394208025,1.7247911224342298,1.5538704754588901,1.3963247718090805,3.81453162899114,2.431401679453935,1.3763918617235245,2.220454722789951,1.9631071579980168,1.6630912747390338,1.770189315881594,1.6449755481958719,1.503952688459076,1.0125058445426276
1,56.0,0.05,1.0,0.1,1.0,2.232072151528204,2.9618482113552433,2.600976076649481,1.2134294812422817,1.4906678266289877,1.6523679063224082,1.0841689332941984,1.2037600670609299,1.2966834039301092,4.98733275323117,3.070605335732003,1.9325813826415374,2.9043296209879976,2.4348994548897918,2.025244591416737,2.240485724240357,2.015659178559594,1.8066903487455241,5.82163013841069,3.7286666360415763,2.098724290330239,3.0872546861718453,2.7607605649802442,2.3527459088011256,2.316940604431918,2.1738528822799497,2.001611564122682,1.0157196123419976
2,78.0,0.05,1.0,0.1,1.0,2.732668741863117,3.8035903256123227,3.3585237948346545,1.3000751623247444,1.6979800364883757,1.9419243924972678,1.1183355710607399,1.2896895527379828,1.4272997654440198,6.654344293436216,4.072371318437181,2.5399285107489145,3.696783510855694,3.0935005126158703,2.5645292434126716,2.7561803260464837,2.4774478816602983,2.2170559256819677,7.828728647830239,5.025931592629218,2.821056718936954,3.9540546495537394,3.5584139719624717,3.0424005428632173,2.863691892982242,2.7027302163640274,2.499270439786288,1.0070535106702032
3,89.0,0.21111111111111108,1.0,0.1,1.0,12.554699004416426,14.77898470760809,12.316949350460208,3.321741040050062,5.088572302371481,6.145489113560732,1.9347088920985254,2.755410245002593,3.427789768370162,24.07365845306269,14.505321701467425,9.024114653157348,13.381909213342306,11.077353598050477,9.074755540967322,9.29174204595147,8.306434253376178,7.3810160463626815,30.03623001043747,18.115272018443097,10.054062412377743,15.156496772294982,13.53540090435526,11.459935831280774,10.081768644798206,9.586347230167618,8.895180125389246,1.0077105069667407
4,1.0,0.3722222222222222,1.0,0.1,1.0,0.9805806756909201,0.8574929257125441,0.7071067811865475,0.996815278536125,0.9723873019805175,0.9284766908852592,0.9987523388778446,0.9889363528682975,0.9701425001453319,0.8198039027185571,0.5661903789690601,0.4142135623730949,0.9231948963187563,0.7883968105745953,0.6770329614269008,0.9512492197250393,0.8611874208078342,0.7807764064044151,0.803883864861816,0.48550424457247343,0.2928932188134523,0.92025477771711,0.7666270475246758,0.6286093236458963,0.9500623830561078,0.8516595470697553,0.7574643749636669,1.0980609478867223
5,23.0,0.3722222222222222,1.0,0.1,1.0,6.559066184795178,6.592467743617001,5.322225437216316,2.3463653456608036,2.9890161442214382,3.313046017196264,1.5600325548118188,1.891946663174667,2.1475449540470453,9.372466999295831,5.737642495810358,3.668349140827801,6.027056272422482,4.984742360635263,4.096452908184652,4.468259929231629,3.992321509901382,3.551190063379514,11.59504661702353,6.818977794948591,3.8229128462834137,6.940672399302221,6.052346128449704,5.04726380424165,4.90687385292154,4.597292704238642,4.2161806526071395,1.0141475523874028
6,34.0,0.5333333333333333,1.0,0.1,1.0,12.8914814503836,12.176399545118125,9.66811993290135,4.454538861229387,5.6035085541887515,6.133710977647361,2.497286085272181,3.162297535983652,3.6667900786461503,16.41697157002604,10.110002041649736,6.5188895467059496,11.114594523724298,9.144427529432361,7.48325447048746,8.177411720020295,7.280372307466366,6.452051006963417,20.233182667904803,11.804410863978056,6.663624736369326,13.203500617607821,11.370426091271538,9.398567454253675,9.264547278822933,8.648732292679371,7.901450460683833,1.011607798179271
7,56.0,0.5333333333333333,1.0,0.1,1.0,20.832081966845383,19.722337291388516,15.642128700711218,6.759687916358229,8.690922722327574,9.603867168822097,3.496308582868406,4.611204991393889,5.46455513098003,26.815083348231028,16.472543150103515,10.588673536261185,17.90886094199466,14.715114675337539,12.020735476527834,12.994853386883799,11.559828898572055,10.232900740669416,33.18604853660013,19.350348610248442,10.910779081406577,21.392331177534967,18.43962545376945,15.245206207992192,14.80753720933415,13.846780789752449,12.664107851163942,1.0127486195657593
8,78.0,0.5333333333333333,1.0,0.1,1.0,28.77268248330717,27.268275037658906,21.616137468521092,9.06483697148707,11.778336890466397,13.074023359996831,4.495331080464631,6.0601124468041245,7.26232018331391,37.21319512643602,22.835084258557306,14.658457525816422,24.70312736026502,20.285801821242714,16.55821648256821,17.812295053747306,15.839285489677742,14.013750474375419,46.13891440529546,26.896286356518832,15.157933426443826,29.581161737462107,25.50882481626736,21.09184496173071,20.35052713984537,19.04482928682553,17.426765241644052,1.0049271725688818
9,89.0,0.5333333333333333,1.0,0.1,1.0,32.74298274153806,31.041243910794098,24.603141852426024,10.21741149905149,13.32204397453581,14.809101455584198,4.994842329262743,6.784566174509243,8.161202709480849,42.412251015538516,26.016354812784197,16.693349520594037,28.100260569400202,23.0711453941953,18.826956985588396,20.221015887179057,17.97901378523059,15.904175341228418,52.61534733964312,30.669255229654024,17.28151059896245,33.675577017425674,29.043424497516316,24.01516433859997,23.122022105100978,21.64385353536207,19.80809393688411,1.007517887908811
10,1.0,0.6944444444444444,1.0,0.1,1.0,0.9805806756909201,0.8574929257125441,0.7071067811865475,0.996815278536125,0.9723873019805175,0.9284766908852592,0.9987523388778446,0.9889363528682975,0.9701425001453319,0.8198039027185571,0.5661903789690601,0.4142135623730949,0.9231948963187563,0.7883968105745953,0.6770329614269008,0.9512492197250393,0.8611874208078342,0.7807764064044151,0.803883864861816,0.48550424457247343,0.2928932188134523,0.92025477771711,0.7666270475246758,0.6286093236458963,0.9500623830561078,0.8516595470697553,0.7574643749636669,0.9974590844926146
