,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.08958121655121512,0.0012571884092924515,0.001239302139053197,0.007133273917236752,0.0011105886212663435,0.000797388574404349,0.0058328914148925255,0.0019889679585565955,0.0015059971975298378,0.00395612661735786,0.01035353150705321,0.005212530894675166,0.001780816212023167,0.001354788490918189,0.0010748938603354604,0.0006807317068729326,0.0007815201691762374,0.0007465372242969518,0.1395306547067022,0.6957484509492919,0.0066326868413918065,0.00525192066732799,0.00222008294800062,0.0026082188680382557,0.005071402665780805,0.0029569712773766022,0.0035913196099334873
Thick_A,0.1737544290072898,0.0062272729318577635,0.004517988520140184,0.055018101759586234,0.006515103809169881,0.0038413868216267077,0.09152567230726324,0.016310177095022953,0.01710269331086285,0.01869711543992402,0.011747743909296556,0.007900497854581866,0.0031647343108262118,0.0028219282866892076,0.003476519681970889,0.0026462020685631867,0.0025876790663167263,0.0038602197406866815,0.315319726794303,0.0663282481383268,0.02988220778706292,0.058969246099429294,0.011815440532957132,0.008420903014094705,0.052642310557042084,0.013737911771231015,0.011168539383878245
EC_B,0.0346559576625343,0.005495525263774376,0.0042706288338128185,0.36417420021033925,0.008530232723407652,0.0057717680510079115,0.2329701731381812,0.01878433913748686,0.05387038426178488,0.008591993600514417,0.0068253988606096425,0.006158372476144721,0.002656282136360693,0.002750745204686058,0.003657803173613375,0.003410354295244073,0.0032520601587546875,0.005836043508033862,0.07005899499230425,0.0722959923220913,0.009534141244873996,0.01505176616182834,0.005385702160661597,0.004643248522550318,0.0364658364656721,0.008161857386093607,0.0067401980476337105
Thick_B,0.057024883279097646,0.009288048525714345,0.008363036554499565,0.138411891389336,0.023235983566713685,0.012835598109593721,0.2703098189760055,0.05693105059159469,0.06667636443345316,0.011866498583422851,0.010596399370642011,0.009919373012241365,0.006681785159049512,0.005648682974575889,0.007945740017245484,0.007505473267315985,0.006923285278807073,0.01089585427051961,0.100685277117495,0.03695105712076304,0.021250237220363073,0.02271406078908752,0.010422465875049565,0.010811808928788028,0.045637730404988856,0.016203816514287615,0.01426377866934922
EC_C,0.004463453475602465,0.0016631841706385355,0.002047482169300272,0.17449511441875876,0.0025800606371975754,0.004332318187382481,0.37391706004914405,0.005296847624486323,0.21764565031302627,0.0017109016997602325,0.0013717802758495081,0.0013588597049084515,0.000693723909146533,0.0010300253022155305,0.0018578290789575478,0.003833014492902868,0.004725164158241453,0.037002780371298505,0.010388127373476492,0.0046549500211566655,0.0022187601190493088,0.002085517272075208,0.0011545233847806982,0.0015304605231951781,0.12533805535436937,0.008439101029569249,0.004165254883510389
