,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.043304148765905534,0.0020503514361013405,0.0020016362184054307,0.004087400549304672,0.0014785917506217425,0.0012237882309457375,0.0115874000754026,0.0036435735224544636,0.00328543047249978,0.009271690969194436,0.006956238449979802,0.0048766932393581475,0.001781225784962761,0.0013430768131811287,0.0015245775368735678,0.0009659076508897916,0.0008988429741831228,0.0013535429715025816,0.1129179927378851,0.6961450166431424,0.006018333665762987,0.06162792585671868,0.002684668497965171,0.0025742262065976866,0.007840186749019375,0.004309836985955826,0.004247695245186188
Thick_A,0.07612497683525082,0.008660678356382782,0.004635739662268079,0.04013976575007894,0.012091998578593546,0.007646932720765139,0.08260710936402726,0.023159234732516257,0.02418353232985576,0.023945437018104178,0.010874260131541805,0.006820364812697552,0.00471185944500441,0.004935120356064501,0.007568778846751714,0.0038958057803686412,0.003372297804135249,0.004755521301896435,0.28182264192860135,0.06541408042252035,0.04786808626742366,0.15342715765514434,0.01785294346562564,0.013050486272830744,0.043557086389916025,0.014815452066245866,0.012062651705389008
EC_B,0.035561018772183775,0.006278407423760536,0.01802606860081616,0.009526266467347538,0.0037168259380486917,0.003225460574819828,0.030759279904121473,0.014813902198942002,0.052871259473283486,0.02978014729937108,0.03475368799552091,0.041882683639520905,0.009036774679832781,0.020430012881507937,0.05797650440209443,0.002500318769147798,0.002757047103938888,0.009894882778864293,0.06165048207334173,0.056551352341033055,0.007582031865575417,0.1552818544978609,0.006738378949397651,0.007123530424348784,0.3019596197883435,0.011694875697260142,0.007627325459716295
Thick_B,0.0478020708657958,0.024497806783014275,0.022670060241425632,0.07567611252579477,0.055004418366479665,0.03765696623344145,0.07514804569499241,0.05851591424646589,0.06364220794710793,0.025581346470514892,0.030947768160404187,0.028959429035832023,0.02144331392817193,0.02313855546079946,0.031750739100879236,0.02732231905597652,0.02510241673215517,0.026273009963585885,0.02730403067323321,0.02706067413431403,0.02221740935679239,0.043228100149082974,0.03014255864869252,0.02793531508380836,0.05381071743685745,0.03380205318143618,0.03336664052294578
EC_C,0.00039081693762783924,9.258916297696256e-05,8.928404575929596e-05,0.018821435569970978,0.00015722829540897536,0.00011476463053263881,0.9138405176423625,0.0020870201329438913,0.016010994513951216,0.00012476498638302065,7.943658373122678e-05,9.988050894270734e-05,6.411261448319442e-05,5.647459689458388e-05,9.42622538967596e-05,9.662859808657018e-05,0.00015340771721606406,0.0007201270475281948,0.000754798556663967,0.00028302519372391046,0.00016429583725485208,0.0015121506282947915,0.00011000602866377547,0.00010234087901617316,0.04348260026263684,0.00033089720718077874,0.00016613956786833055
