,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.028738265223625242,0.0007423352828582254,0.0007181765635536359,0.001511263803754674,0.0008214942319401146,0.0009007577582603031,0.004195008450093446,0.002033900807836266,0.0016394126940606762,0.003434694926389621,0.004205864897953324,0.003513429425200898,0.0005844867205828298,0.0005712230290950048,0.0004910778711492523,0.00037888295742923147,0.0004746666599770385,0.0005027064124389035,0.5318864974187495,0.37724743409099026,0.003540739917387732,0.023423566082909807,0.0021742852764378524,0.001745304226077909,0.0024004040867622966,0.0010852767201775775,0.001038844464308257
Thick_A,0.03478316593221985,0.0033360720480606044,0.003805542495660147,0.018934779624820788,0.004377912705203336,0.0034715537231344165,0.08123999614750532,0.015717096839883666,0.012412472383613305,0.012311977496051393,0.0072583148667698105,0.006286585162519523,0.002321408359248955,0.0021631807159678746,0.0028921130343909484,0.002348076923182322,0.0025121751974200393,0.00363441136150554,0.48319352843816227,0.048696229377759886,0.02975957109128074,0.15298665636569486,0.00966971332276054,0.006151347729039049,0.03409448440492223,0.00946346590100686,0.006178168352215731
EC_B,0.06462328134446518,0.023785796905874117,0.034471798257734186,0.029407271016882876,0.016928409032348057,0.01638965532061925,0.050028491522812704,0.02487626263873035,0.031689121298331166,0.042436251738380684,0.041637492294182524,0.04623217044081843,0.03558158704681216,0.030583099553640646,0.028385638876462123,0.011584777733624057,0.011891500317773144,0.014355144440856765,0.07923343189673031,0.046093183461070365,0.03200112963370547,0.09313430054805581,0.026641420561962163,0.02935207369148097,0.07260342081626225,0.03417621043229039,0.03187707917809389
Thick_B,0.06184847492006308,0.009319049166683524,0.0076383676127709564,0.24039564828296012,0.015773974437144574,0.013606545300316825,0.12060490835961142,0.04034684620183511,0.09998177867498947,0.016741011494470066,0.011501014938410084,0.010402891064506706,0.006502256490120817,0.006848255512486306,0.012625637384173929,0.006232509693102016,0.007268259450363095,0.02214309032749525,0.10318124600128678,0.030447562648299557,0.020550936369371144,0.01687229644903345,0.008690349553241118,0.01014916782163075,0.06553582805976901,0.019083662414889013,0.01570843137097591
EC_C,0.00017480940741069058,9.80561112107985e-05,8.93183605729514e-05,0.006058528747653153,0.00013386065162434118,0.0001083634585375357,0.9572534402874965,0.0008266406580414489,0.00559925406838695,0.00010196831738991892,9.835891332909678e-05,9.42436072221429e-05,5.805427662935611e-05,7.492426955096929e-05,0.00012793471904147562,0.0001202439374447562,0.00019804395782249744,0.0007070432176027612,0.00045800762216028333,0.00023717840038130328,0.00024677043263207643,0.009716336761312241,0.00033643041262496987,0.00012771586764162064,0.016419487701907782,0.0003301845669825807,0.00020480126738994784
