,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05902809927185931,0.007888592146538672,0.005480592840351843,0.005382209587713897,0.0032442026726448845,0.00368777787184551,0.019737491187247422,0.004646758430477908,0.003859731055140235,0.02472263974929274,0.04750190612356731,0.016596314759301088,0.0041859294471595625,0.0033493866624337543,0.0035449467947230306,0.003033106915996133,0.003454309746270763,0.003976793368862879,0.48421410235764173,0.08788719203393494,0.02191486414717828,0.12796139359521266,0.008585435545712752,0.009233121771449648,0.019334188915864893,0.009104024316041993,0.008444888685536204
Thick_A,0.02355464298926088,0.0036938579823234965,0.0026854533300327194,0.005459528229106619,0.0021640206734493974,0.0023287684035173542,0.028891165942503537,0.006028276745362498,0.00945150760703385,0.023247470335205463,0.007090329061295825,0.00395653203146062,0.0023022604075969852,0.00198141584966126,0.0027319334022857357,0.0018441426949128707,0.00218013685932697,0.0027293733405576058,0.6304939316237801,0.02466615411952372,0.03589911076442333,0.11206499145663514,0.009067510839550014,0.007863531725146259,0.032331558027984944,0.0073371863437589864,0.007955209214303741
EC_B,0.03474459895849681,0.010395902339140102,0.013622051132396127,0.01819046511351408,0.006658610720212227,0.006039133550911102,0.05357888955329969,0.02139881006315674,0.054680915367074166,0.05170420888727549,0.02447086938639368,0.014243807661482857,0.007973084995205814,0.008932765777676727,0.012406423581635864,0.003921953343883887,0.003802382454360326,0.006504928416547581,0.11216022108222959,0.022462546039206194,0.01616157410653294,0.36208238188103997,0.015566965773688709,0.015225701121820891,0.07625196996907062,0.014362793929808885,0.012456044793939029
Thick_B,0.04425054858458102,0.013283552557203829,0.010407353023106644,0.09048241122869081,0.023460182388733562,0.016460115147081077,0.19398771165985684,0.04844974826244238,0.08312965726981941,0.033941014379990794,0.02032489882064556,0.013771527120263336,0.010071793899090535,0.011239283071538864,0.02187167827609369,0.009270036746332293,0.008785148286199383,0.01585089708983115,0.06741833385839027,0.024336966707727985,0.020262528410511883,0.048916083943384626,0.015333652543058227,0.017101674579774365,0.09089962549487093,0.02406574628215987,0.02262783036862063
EC_C,0.000650107609703629,0.0001801400550624073,0.0002469898624965896,0.009473097516409859,0.00013048155676704122,0.00015960537840355572,0.8917128113707692,0.0012522275766175804,0.027645176261763448,0.0002071205807512878,0.00017432349364154202,0.00028666391355222154,7.442508741131636e-05,0.0001010507300937837,0.0004138042699085862,0.00015119301496508677,0.0002704876478291794,0.002513792342555116,0.0014335791323759688,0.0002968357413860967,0.0001954067699082191,0.028088398103972116,0.00014563291701744858,0.00012873953007432973,0.0330631837885431,0.0005902761859753768,0.000414449562045886
